report_date,account_name,campaign_name,campaign_status,channel_type,device,ad_network_type,impressions,clicks,cost,conversions,conversions_value
2025-08-20,your_brand,Shopping - All Products,ENABLED,SHOPPING,TABLET,SEARCH,120,1,0.31,0,0.0
2025-08-20,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,DESKTOP,SEARCH,639,7,2.2,0,0.0
2025-08-20,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,MOBILE,SEARCH,709,8,1.97,0,0.0
2025-08-20,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,TABLET,SEARCH,89,1,0.26,0,0.0
2025-08-20,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,DESKTOP,CONTENT,1054,24,9.59,0,0.0
2025-08-20,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,MOBILE,CONTENT,1228,31,10.11,0,0.0
2025-08-20,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,TABLET,CONTENT,196,4,1.66,0,0.0
2025-08-20,your_brand,Search - Generic,ENABLED,SEARCH,DESKTOP,SEARCH,441,27,11.92,0,0.0
2025-08-20,your_brand,Search - Generic,ENABLED,SEARCH,MOBILE,SEARCH,549,32,15.63,0,0.0
2025-08-20,your_brand,Search - Generic,ENABLED,SEARCH,TABLET,SEARCH,72,4,1.96,0,0.0
2025-08-20,your_brand,Search - Competitor,ENABLED,SEARCH,DESKTOP,SEARCH,307,22,11.8,0,0.0
2025-08-20,your_brand,Search - Competitor,ENABLED,SEARCH,MOBILE,SEARCH,282,18,9.01,0,0.0
2025-08-20,your_brand,Search - Competitor,ENABLED,SEARCH,TABLET,SEARCH,41,3,1.25,0,0.0
2025-08-20,your_brand,Display - Retargeting,ENABLED,DISPLAY,DESKTOP,CONTENT,370,1,0.2,0,0.0
2025-08-20,your_brand,Display - Retargeting,ENABLED,DISPLAY,MOBILE,CONTENT,391,1,0.21,0,0.0
2025-08-20,your_brand,Display - Retargeting,ENABLED,DISPLAY,TABLET,CONTENT,66,0,0.0,0,0.0
2025-08-21,your_brand,Brand - NL,ENABLED,SEARCH,DESKTOP,SEARCH,559,39,15.27,1,66.82
2025-08-21,your_brand,Brand - NL,ENABLED,SEARCH,MOBILE,SEARCH,491,28,11.8,0,0.0
2025-08-21,your_brand,Brand - NL,ENABLED,SEARCH,TABLET,SEARCH,78,5,1.94,0,0.0
2025-08-21,your_brand,Brand - BE,ENABLED,SEARCH,DESKTOP,SEARCH,345,22,11.27,1,65.09
2025-08-21,your_brand,Brand - BE,ENABLED,SEARCH,MOBILE,SEARCH,303,17,7.47,0,0.0
2025-08-21,your_brand,Brand - BE,ENABLED,SEARCH,TABLET,SEARCH,45,3,1.25,0,0.0
2025-08-21,your_brand,Shopping - All Products,ENABLED,SHOPPING,DESKTOP,SEARCH,799,8,1.89,0,0.0
2025-08-21,your_brand,Shopping - All Products,ENABLED,SHOPPING,MOBILE,SEARCH,924,10,2.7,0,0.0
2025-08-21,your_brand,Shopping - All Products,ENABLED,SHOPPING,TABLET,SEARCH,151,1,0.27,0,0.0
2025-08-21,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,DESKTOP,SEARCH,627,6,1.38,0,0.0
2025-08-21,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,MOBILE,SEARCH,665,7,1.65,0,0.0
2025-08-21,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,TABLET,SEARCH,97,1,0.26,0,0.0
2025-08-21,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,DESKTOP,CONTENT,967,26,8.54,0,0.0
2025-08-21,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,MOBILE,CONTENT,1039,28,8.51,0,0.0
2025-08-21,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,TABLET,CONTENT,162,4,1.2,0,0.0
2025-08-21,your_brand,Search - Generic,ENABLED,SEARCH,DESKTOP,SEARCH,486,35,15.15,1,70.48
2025-08-21,your_brand,Search - Generic,ENABLED,SEARCH,MOBILE,SEARCH,505,34,17.21,0,0.0
2025-08-21,your_brand,Search - Generic,ENABLED,SEARCH,TABLET,SEARCH,82,5,2.61,0,0.0
2025-08-21,your_brand,Search - Competitor,ENABLED,SEARCH,DESKTOP,SEARCH,272,17,8.7,0,0.0
2025-08-21,your_brand,Search - Competitor,ENABLED,SEARCH,MOBILE,SEARCH,286,19,9.54,0,0.0
2025-08-21,your_brand,Search - Competitor,ENABLED,SEARCH,TABLET,SEARCH,43,2,0.75,0,0.0
2025-08-21,your_brand,Display - Retargeting,ENABLED,DISPLAY,DESKTOP,CONTENT,334,1,0.17,0,0.0
2025-08-21,your_brand,Display - Retargeting,ENABLED,DISPLAY,MOBILE,CONTENT,342,1,0.19,0,0.0
2025-08-21,your_brand,Display - Retargeting,ENABLED,DISPLAY,TABLET,CONTENT,65,0,0.0,0,0.0
2025-08-22,your_brand,Brand - NL,ENABLED,SEARCH,DESKTOP,SEARCH,509,30,13.64,1,67.29
2025-08-22,your_brand,Brand - NL,ENABLED,SEARCH,MOBILE,SEARCH,679,49,18.57,1,73.4
2025-08-22,your_brand,Brand - NL,ENABLED,SEARCH,TABLET,SEARCH,95,5,2.25,0,0.0
2025-08-22,your_brand,Brand - BE,ENABLED,SEARCH,DESKTOP,SEARCH,381,23,11.88,0,0.0
2025-08-22,your_brand,Brand - BE,ENABLED,SEARCH,MOBILE,SEARCH,308,17,8.06,0,0.0
2025-08-22,your_brand,Brand - BE,ENABLED,SEARCH,TABLET,SEARCH,51,3,1.39,0,0.0
2025-08-22,your_brand,Shopping - All Products,ENABLED,SHOPPING,DESKTOP,SEARCH,784,8,2.67,0,0.0
2025-08-22,your_brand,Shopping - All Products,ENABLED,SHOPPING,MOBILE,SEARCH,977,12,3.44,0,0.0
2025-08-22,your_brand,Shopping - All Products,ENABLED,SHOPPING,TABLET,SEARCH,141,1,0.27,0,0.0
2025-08-22,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,DESKTOP,SEARCH,600,6,1.73,0,0.0
2025-08-22,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,MOBILE,SEARCH,626,6,1.42,0,0.0
2025-08-22,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,TABLET,SEARCH,114,1,0.29,0,0.0
2025-08-22,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,DESKTOP,CONTENT,1286,35,14.35,1,60.96
2025-08-22,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,MOBILE,CONTENT,1081,29,10.2,0,0.0
2025-08-22,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,TABLET,CONTENT,171,3,1.12,0,0.0
2025-08-22,your_brand,Search - Generic,ENABLED,SEARCH,DESKTOP,SEARCH,503,30,16.06,1,59.97
2025-08-22,your_brand,Search - Generic,ENABLED,SEARCH,MOBILE,SEARCH,543,36,14.1,1,61.67
2025-08-22,your_brand,Search - Generic,ENABLED,SEARCH,TABLET,SEARCH,76,4,1.84,0,0.0
2025-08-22,your_brand,Search - Competitor,ENABLED,SEARCH,DESKTOP,SEARCH,297,19,7.63,0,0.0
2025-08-22,your_brand,Search - Competitor,ENABLED,SEARCH,MOBILE,SEARCH,270,19,9.79,0,0.0
2025-08-22,your_brand,Search - Competitor,ENABLED,SEARCH,TABLET,SEARCH,50,2,0.85,0,0.0
2025-08-22,your_brand,Display - Retargeting,ENABLED,DISPLAY,DESKTOP,CONTENT,366,1,0.19,0,0.0
2025-08-22,your_brand,Display - Retargeting,ENABLED,DISPLAY,MOBILE,CONTENT,428,1,0.16,0,0.0
2025-08-22,your_brand,Display - Retargeting,ENABLED,DISPLAY,TABLET,CONTENT,61,0,0.0,0,0.0
2025-08-23,your_brand,Brand - NL,ENABLED,SEARCH,DESKTOP,SEARCH,390,26,13.87,1,65.91
2025-08-23,your_brand,Brand - NL,ENABLED,SEARCH,MOBILE,SEARCH,408,24,12.85,0,0.0
2025-08-23,your_brand,Brand - NL,ENABLED,SEARCH,TABLET,SEARCH,60,3,1.16,0,0.0
2025-08-23,your_brand,Brand - BE,ENABLED,SEARCH,DESKTOP,SEARCH,258,14,6.15,0,0.0
2025-08-23,your_brand,Brand - BE,ENABLED,SEARCH,MOBILE,SEARCH,291,17,6.72,0,0.0
2025-08-23,your_brand,Brand - BE,ENABLED,SEARCH,TABLET,SEARCH,35,2,0.8,0,0.0
2025-08-23,your_brand,Shopping - All Products,ENABLED,SHOPPING,DESKTOP,SEARCH,661,8,2.45,0,0.0
2025-08-23,your_brand,Shopping - All Products,ENABLED,SHOPPING,MOBILE,SEARCH,792,8,2.62,0,0.0
2025-08-23,your_brand,Shopping - All Products,ENABLED,SHOPPING,TABLET,SEARCH,100,1,0.31,0,0.0
2025-08-23,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,DESKTOP,SEARCH,467,5,1.24,0,0.0
2025-08-23,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,MOBILE,SEARCH,573,6,1.47,0,0.0
2025-08-23,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,TABLET,SEARCH,69,0,0.0,0,0.0
2025-08-23,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,DESKTOP,CONTENT,951,26,7.36,0,0.0
2025-08-23,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,MOBILE,CONTENT,835,19,6.68,0,0.0
2025-08-23,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,TABLET,CONTENT,120,2,0.78,0,0.0
2025-08-23,your_brand,Search - Generic,ENABLED,SEARCH,DESKTOP,SEARCH,440,27,11.75,0,0.0
2025-08-23,your_brand,Search - Generic,ENABLED,SEARCH,MOBILE,SEARCH,362,23,10.67,0,0.0
2025-08-23,your_brand,Search - Generic,ENABLED,SEARCH,TABLET,SEARCH,61,3,1.55,0,0.0
2025-08-23,your_brand,Search - Competitor,ENABLED,SEARCH,DESKTOP,SEARCH,202,12,5.34,0,0.0
2025-08-23,your_brand,Search - Competitor,ENABLED,SEARCH,MOBILE,SEARCH,233,13,6.53,0,0.0
2025-08-23,your_brand,Search - Competitor,ENABLED,SEARCH,TABLET,SEARCH,33,2,1.0,0,0.0
2025-08-23,your_brand,Display - Retargeting,ENABLED,DISPLAY,DESKTOP,CONTENT,347,1,0.2,0,0.0
2025-08-23,your_brand,Display - Retargeting,ENABLED,DISPLAY,MOBILE,CONTENT,347,1,0.17,0,0.0
2025-08-23,your_brand,Display - Retargeting,ENABLED,DISPLAY,TABLET,CONTENT,45,0,0.0,0,0.0
2025-08-24,your_brand,Brand - NL,ENABLED,SEARCH,DESKTOP,SEARCH,395,26,9.51,1,65.34
2025-08-24,your_brand,Brand - NL,ENABLED,SEARCH,MOBILE,SEARCH,503,32,14.4,1,60.46
2025-08-24,your_brand,Brand - NL,ENABLED,SEARCH,TABLET,SEARCH,69,3,1.16,0,0.0
2025-08-24,your_brand,Brand - BE,ENABLED,SEARCH,DESKTOP,SEARCH,265,15,7.9,0,0.0
2025-08-24,your_brand,Brand - BE,ENABLED,SEARCH,MOBILE,SEARCH,287,20,10.1,0,0.0
2025-08-24,your_brand,Brand - BE,ENABLED,SEARCH,TABLET,SEARCH,44,3,1.48,0,0.0
2025-08-24,your_brand,Shopping - All Products,ENABLED,SHOPPING,DESKTOP,SEARCH,625,7,1.75,0,0.0
2025-08-24,your_brand,Shopping - All Products,ENABLED,SHOPPING,MOBILE,SEARCH,769,9,2.23,0,0.0
2025-08-24,your_brand,Shopping - All Products,ENABLED,SHOPPING,TABLET,SEARCH,103,1,0.26,0,0.0
2025-08-24,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,DESKTOP,SEARCH,541,7,2.17,0,0.0
2025-08-24,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,MOBILE,SEARCH,486,5,1.27,0,0.0
2025-08-24,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,TABLET,SEARCH,74,0,0.0,0,0.0
2025-08-24,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,DESKTOP,CONTENT,813,23,7.73,0,0.0
2025-08-24,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,MOBILE,CONTENT,854,22,8.18,0,0.0
2025-08-24,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,TABLET,CONTENT,124,3,1.25,0,0.0
2025-08-24,your_brand,Search - Generic,ENABLED,SEARCH,DESKTOP,SEARCH,395,28,11.99,1,73.98
2025-08-24,your_brand,Search - Generic,ENABLED,SEARCH,MOBILE,SEARCH,352,24,11.9,0,0.0
2025-08-24,your_brand,Search - Generic,ENABLED,SEARCH,TABLET,SEARCH,63,4,2.06,0,0.0
2025-08-24,your_brand,Search - Competitor,ENABLED,SEARCH,DESKTOP,SEARCH,212,15,6.1,0,0.0
2025-08-24,your_brand,Search - Competitor,ENABLED,SEARCH,MOBILE,SEARCH,239,15,7.54,0,0.0
2025-08-24,your_brand,Search - Competitor,ENABLED,SEARCH,TABLET,SEARCH,36,2,0.74,0,0.0
2025-08-24,your_brand,Display - Retargeting,ENABLED,DISPLAY,DESKTOP,CONTENT,317,1,0.16,0,0.0
2025-08-24,your_brand,Display - Retargeting,ENABLED,DISPLAY,MOBILE,CONTENT,349,1,0.17,0,0.0
2025-08-24,your_brand,Display - Retargeting,ENABLED,DISPLAY,TABLET,CONTENT,52,0,0.0,0,0.0
2025-08-25,your_brand,Brand - NL,ENABLED,SEARCH,DESKTOP,SEARCH,571,35,17.19,1,63.26
2025-08-25,your_brand,Brand - NL,ENABLED,SEARCH,MOBILE,SEARCH,584,32,13.03,1,59.45
2025-08-25,your_brand,Brand - NL,ENABLED,SEARCH,TABLET,SEARCH,87,5,2.34,0,0.0
2025-08-25,your_brand,Brand - BE,ENABLED,SEARCH,DESKTOP,SEARCH,351,23,9.8,0,0.0
2025-08-25,your_brand,Brand - BE,ENABLED,SEARCH,MOBILE,SEARCH,328,21,10.9,0,0.0
2025-08-25,your_brand,Brand - BE,ENABLED,SEARCH,TABLET,SEARCH,56,3,1.47,0,0.0
2025-08-25,your_brand,Shopping - All Products,ENABLED,SHOPPING,DESKTOP,SEARCH,976,10,3.29,0,0.0
2025-08-25,your_brand,Shopping - All Products,ENABLED,SHOPPING,MOBILE,SEARCH,1090,14,4.6,0,0.0
2025-08-25,your_brand,Shopping - All Products,ENABLED,SHOPPING,TABLET,SEARCH,165,1,0.24,0,0.0
2025-08-25,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,DESKTOP,SEARCH,811,11,3.44,0,0.0
2025-08-25,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,MOBILE,SEARCH,759,9,2.7,0,0.0
2025-08-25,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,TABLET,SEARCH,101,1,0.3,0,0.0
2025-08-25,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,DESKTOP,CONTENT,1059,23,7.75,0,0.0
2025-08-25,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,MOBILE,CONTENT,1090,25,8.76,0,0.0
2025-08-25,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,TABLET,CONTENT,169,4,1.14,0,0.0
2025-08-25,your_brand,Search - Generic,ENABLED,SEARCH,DESKTOP,SEARCH,487,32,12.67,1,69.52
2025-08-25,your_brand,Search - Generic,ENABLED,SEARCH,MOBILE,SEARCH,635,42,20.77,1,69.63
2025-08-25,your_brand,Search - Generic,ENABLED,SEARCH,TABLET,SEARCH,91,5,2.33,0,0.0
2025-08-25,your_brand,Search - Competitor,ENABLED,SEARCH,DESKTOP,SEARCH,308,18,8.65,0,0.0
2025-08-25,your_brand,Search - Competitor,ENABLED,SEARCH,MOBILE,SEARCH,299,20,9.6,0,0.0
2025-08-25,your_brand,Search - Competitor,ENABLED,SEARCH,TABLET,SEARCH,39,2,0.8,0,0.0
2025-08-25,your_brand,Display - Retargeting,ENABLED,DISPLAY,DESKTOP,CONTENT,359,1,0.16,0,0.0
2025-08-25,your_brand,Display - Retargeting,ENABLED,DISPLAY,MOBILE,CONTENT,474,1,0.17,0,0.0
2025-08-25,your_brand,Display - Retargeting,ENABLED,DISPLAY,TABLET,CONTENT,64,0,0.0,0,0.0
2025-08-26,your_brand,Brand - NL,ENABLED,SEARCH,DESKTOP,SEARCH,507,36,18.33,1,57.49
2025-08-26,your_brand,Brand - NL,ENABLED,SEARCH,MOBILE,SEARCH,534,31,14.7,0,0.0
2025-08-26,your_brand,Brand - NL,ENABLED,SEARCH,TABLET,SEARCH,80,4,1.85,0,0.0
2025-08-26,your_brand,Brand - BE,ENABLED,SEARCH,DESKTOP,SEARCH,352,22,8.37,0,0.0
2025-08-26,your_brand,Brand - BE,ENABLED,SEARCH,MOBILE,SEARCH,325,21,11.06,0,0.0
2025-08-26,your_brand,Brand - BE,ENABLED,SEARCH,TABLET,SEARCH,59,3,1.13,0,0.0
2025-08-26,your_brand,Shopping - All Products,ENABLED,SHOPPING,DESKTOP,SEARCH,941,9,2.26,0,0.0
2025-08-26,your_brand,Shopping - All Products,ENABLED,SHOPPING,MOBILE,SEARCH,945,12,2.98,0,0.0
2025-08-26,your_brand,Shopping - All Products,ENABLED,SHOPPING,TABLET,SEARCH,135,1,0.25,0,0.0
2025-08-26,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,DESKTOP,SEARCH,715,9,2.52,0,0.0
2025-08-26,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,MOBILE,SEARCH,725,9,2.44,0,0.0
2025-08-26,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,TABLET,SEARCH,94,1,0.23,0,0.0
2025-08-26,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,DESKTOP,CONTENT,1020,26,8.4,0,0.0
2025-08-26,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,MOBILE,CONTENT,1386,31,10.49,0,0.0
2025-08-26,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,TABLET,CONTENT,177,4,1.51,0,0.0
2025-08-26,your_brand,Search - Generic,ENABLED,SEARCH,DESKTOP,SEARCH,573,32,15.26,1,66.32
2025-08-26,your_brand,Search - Generic,ENABLED,SEARCH,MOBILE,SEARCH,587,34,14.14,1,60.64
2025-08-26,your_brand,Search - Generic,ENABLED,SEARCH,TABLET,SEARCH,84,5,1.89,0,0.0
2025-08-26,your_brand,Search - Competitor,ENABLED,SEARCH,DESKTOP,SEARCH,261,16,5.91,0,0.0
2025-08-26,your_brand,Search - Competitor,ENABLED,SEARCH,MOBILE,SEARCH,321,18,8.88,0,0.0
2025-08-26,your_brand,Search - Competitor,ENABLED,SEARCH,TABLET,SEARCH,45,2,0.93,0,0.0
2025-08-26,your_brand,Display - Retargeting,ENABLED,DISPLAY,DESKTOP,CONTENT,455,1,0.14,0,0.0
2025-08-26,your_brand,Display - Retargeting,ENABLED,DISPLAY,MOBILE,CONTENT,429,1,0.18,0,0.0
2025-08-26,your_brand,Display - Retargeting,ENABLED,DISPLAY,TABLET,CONTENT,65,0,0.0,0,0.0
2025-08-27,your_brand,Brand - NL,ENABLED,SEARCH,DESKTOP,SEARCH,492,32,12.38,1,57.15
2025-08-27,your_brand,Brand - NL,ENABLED,SEARCH,MOBILE,SEARCH,583,35,16.5,1,73.65
2025-08-27,your_brand,Brand - NL,ENABLED,SEARCH,TABLET,SEARCH,88,5,2.09,0,0.0
2025-08-27,your_brand,Brand - BE,ENABLED,SEARCH,DESKTOP,SEARCH,348,21,10.4,0,0.0
2025-08-27,your_brand,Brand - BE,ENABLED,SEARCH,MOBILE,SEARCH,365,24,10.78,0,0.0
2025-08-27,your_brand,Brand - BE,ENABLED,SEARCH,TABLET,SEARCH,51,3,1.23,0,0.0
2025-08-27,your_brand,Shopping - All Products,ENABLED,SHOPPING,DESKTOP,SEARCH,858,9,2.9,0,0.0
2025-08-27,your_brand,Shopping - All Products,ENABLED,SHOPPING,MOBILE,SEARCH,1095,12,3.48,0,0.0
2025-08-27,your_brand,Shopping - All Products,ENABLED,SHOPPING,TABLET,SEARCH,156,1,0.32,0,0.0
2025-08-27,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,DESKTOP,SEARCH,604,7,2.0,0,0.0
2025-08-27,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,MOBILE,SEARCH,705,9,2.25,0,0.0
2025-08-27,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,TABLET,SEARCH,101,1,0.31,0,0.0
2025-08-27,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,DESKTOP,CONTENT,1151,28,11.23,0,0.0
2025-08-27,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,MOBILE,CONTENT,1400,35,13.88,0,0.0
2025-08-27,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,TABLET,CONTENT,161,4,1.67,0,0.0
2025-08-27,your_brand,Search - Generic,ENABLED,SEARCH,DESKTOP,SEARCH,458,25,12.09,1,73.83
2025-08-27,your_brand,Search - Generic,ENABLED,SEARCH,MOBILE,SEARCH,619,38,18.52,0,0.0
2025-08-27,your_brand,Search - Generic,ENABLED,SEARCH,TABLET,SEARCH,72,4,2.13,0,0.0
2025-08-27,your_brand,Search - Competitor,ENABLED,SEARCH,DESKTOP,SEARCH,298,21,8.96,0,0.0
2025-08-27,your_brand,Search - Competitor,ENABLED,SEARCH,MOBILE,SEARCH,291,20,9.12,0,0.0
2025-08-27,your_brand,Search - Competitor,ENABLED,SEARCH,TABLET,SEARCH,45,2,0.93,0,0.0
2025-08-27,your_brand,Display - Retargeting,ENABLED,DISPLAY,DESKTOP,CONTENT,364,1,0.19,0,0.0
2025-08-27,your_brand,Display - Retargeting,ENABLED,DISPLAY,MOBILE,CONTENT,430,1,0.2,0,0.0
2025-08-27,your_brand,Display - Retargeting,ENABLED,DISPLAY,TABLET,CONTENT,63,0,0.0,0,0.0
2025-08-28,your_brand,Brand - NL,ENABLED,SEARCH,DESKTOP,SEARCH,532,34,18.14,1,70.99
2025-08-28,your_brand,Brand - NL,ENABLED,SEARCH,MOBILE,SEARCH,600,43,19.92,1,60.89
2025-08-28,your_brand,Brand - NL,ENABLED,SEARCH,TABLET,SEARCH,91,5,1.82,0,0.0
2025-08-28,your_brand,Brand - BE,ENABLED,SEARCH,DESKTOP,SEARCH,357,25,12.51,1,58.62
2025-08-28,your_brand,Brand - BE,ENABLED,SEARCH,MOBILE,SEARCH,324,21,7.74,0,0.0
2025-08-28,your_brand,Brand - BE,ENABLED,SEARCH,TABLET,SEARCH,54,3,1.36,0,0.0
2025-08-28,your_brand,Shopping - All Products,ENABLED,SHOPPING,DESKTOP,SEARCH,906,11,3.29,0,0.0
2025-08-28,your_brand,Shopping - All Products,ENABLED,SHOPPING,MOBILE,SEARCH,977,10,2.73,0,0.0
2025-08-28,your_brand,Shopping - All Products,ENABLED,SHOPPING,TABLET,SEARCH,126,1,0.27,0,0.0
2025-08-28,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,DESKTOP,SEARCH,589,7,1.76,0,0.0
2025-08-28,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,MOBILE,SEARCH,654,7,2.29,0,0.0
2025-08-28,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,TABLET,SEARCH,104,1,0.32,0,0.0
2025-08-28,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,DESKTOP,CONTENT,977,25,8.62,0,0.0
2025-08-28,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,MOBILE,CONTENT,1340,30,11.9,0,0.0
2025-08-28,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,TABLET,CONTENT,156,4,1.5,0,0.0
2025-08-28,your_brand,Search - Generic,ENABLED,SEARCH,DESKTOP,SEARCH,450,29,11.1,1,63.52
2025-08-28,your_brand,Search - Generic,ENABLED,SEARCH,MOBILE,SEARCH,614,43,18.62,1,68.23
2025-08-28,your_brand,Search - Generic,ENABLED,SEARCH,TABLET,SEARCH,87,4,1.58,0,0.0
2025-08-28,your_brand,Search - Competitor,ENABLED,SEARCH,DESKTOP,SEARCH,328,21,9.55,0,0.0
2025-08-28,your_brand,Search - Competitor,ENABLED,SEARCH,MOBILE,SEARCH,336,21,10.62,0,0.0
2025-08-28,your_brand,Search - Competitor,ENABLED,SEARCH,TABLET,SEARCH,45,3,1.19,0,0.0
2025-08-28,your_brand,Display - Retargeting,ENABLED,DISPLAY,DESKTOP,CONTENT,405,1,0.15,0,0.0
2025-08-28,your_brand,Display - Retargeting,ENABLED,DISPLAY,MOBILE,CONTENT,415,1,0.2,0,0.0
2025-08-28,your_brand,Display - Retargeting,ENABLED,DISPLAY,TABLET,CONTENT,63,0,0.0,0,0.0
2025-08-29,your_brand,Brand - NL,ENABLED,SEARCH,DESKTOP,SEARCH,605,43,16.67,1,69.63
2025-08-29,your_brand,Brand - NL,ENABLED,SEARCH,MOBILE,SEARCH,539,33,14.88,0,0.0
2025-08-29,your_brand,Brand - NL,ENABLED,SEARCH,TABLET,SEARCH,95,6,2.74,0,0.0
2025-08-29,your_brand,Brand - BE,ENABLED,SEARCH,DESKTOP,SEARCH,317,21,8.71,0,0.0
2025-08-29,your_brand,Brand - BE,ENABLED,SEARCH,MOBILE,SEARCH,344,20,8.98,0,0.0
2025-08-29,your_brand,Brand - BE,ENABLED,SEARCH,TABLET,SEARCH,51,3,1.31,0,0.0
2025-08-29,your_brand,Shopping - All Products,ENABLED,SHOPPING,DESKTOP,SEARCH,780,9,2.65,0,0.0
2025-08-29,your_brand,Shopping - All Products,ENABLED,SHOPPING,MOBILE,SEARCH,1014,10,3.01,0,0.0
2025-08-29,your_brand,Shopping - All Products,ENABLED,SHOPPING,TABLET,SEARCH,152,2,0.58,0,0.0
2025-08-29,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,DESKTOP,SEARCH,633,7,1.58,0,0.0
2025-08-29,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,MOBILE,SEARCH,822,8,2.27,0,0.0
2025-08-29,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,TABLET,SEARCH,122,1,0.32,0,0.0
2025-08-29,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,DESKTOP,CONTENT,1145,26,7.76,0,0.0
2025-08-29,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,MOBILE,CONTENT,1381,30,9.11,0,0.0
2025-08-29,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,TABLET,CONTENT,171,4,1.29,0,0.0
2025-08-29,your_brand,Search - Generic,ENABLED,SEARCH,DESKTOP,SEARCH,520,30,11.82,0,0.0
2025-08-29,your_brand,Search - Generic,ENABLED,SEARCH,MOBILE,SEARCH,514,37,18.68,1,71.05
2025-08-29,your_brand,Search - Generic,ENABLED,SEARCH,TABLET,SEARCH,87,5,2.13,0,0.0
2025-08-29,your_brand,Search - Competitor,ENABLED,SEARCH,DESKTOP,SEARCH,299,18,7.99,0,0.0
2025-08-29,your_brand,Search - Competitor,ENABLED,SEARCH,MOBILE,SEARCH,337,18,9.7,0,0.0
2025-08-29,your_brand,Search - Competitor,ENABLED,SEARCH,TABLET,SEARCH,41,2,0.95,0,0.0
2025-08-29,your_brand,Display - Retargeting,ENABLED,DISPLAY,DESKTOP,CONTENT,437,1,0.19,0,0.0
2025-08-29,your_brand,Display - Retargeting,ENABLED,DISPLAY,MOBILE,CONTENT,450,1,0.16,0,0.0
